Unnamed: 0,id,COBACIA,cod_setor,tipo_setor,cod_mun,mun_nm,uf,situacao_setor,disp_q95,dem_ret_ano,dem_acm,bal_perc,dmu_nu_poptotal,dmu_nu_popurbana,dmu_nu_poprural,ihu_pc_cobrede,classe_ish_mun,area_setor,area_otto,area_scbc,pop,pop_urb_scbc,pop_urb_bacia,ihu_rel,classe_ish_otto,disp_por_dem,fator_iminente,fator_pos_deficit,fator_de_risco_total,irri_arroz,irri_cafe,irri_cana,irri_oc,irri_total
14498,14499,77578689,320410410000003,Rural,3204104,Pinheiros,Espírito Santo,8,"0,021","0,014","0,014","66,251",103878,23536,,"0,9785",Máximo,"122,7393007","12,58690425","1,404",223,0,0,0,,1.5094111786991893,0.14630650003333334,0.0,0.14630650003333334,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14499,14500,77578685,320410410000003,Rural,3204104,Pinheiros,Espírito Santo,8,"0,05",0,"0,034","68,111",103878,23536,,"0,9785",Máximo,"122,7393007","0,7137167529","0,714",223,0,0,0,,1.468191628371335,0.15463694403333333,0.0,0.15463694403333333,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14500,14501,775786761,320410410000003,Rural,3204104,Pinheiros,Espírito Santo,8,"0,045",0,"0,028","63,173",103878,23536,,"0,9785",Máximo,"122,7393007","1,405861492","1,4",223,0,0,0,,1.5829547433238884,0.1330275976333333,0.0,0.1330275976333333,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14501,14502,77578687,320410410000003,Rural,3204104,Pinheiros,Espírito Santo,8,"0,037",0,"0,022","59,842",103878,23536,,"0,9785",Máximo,"122,7393007","3,497484703","2,196",223,0,0,0,,1.671067143477825,0.11936883213333332,0.0,0.11936883213333332,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14502,14503,77578673,320410410000003,Rural,3204104,Pinheiros,Espírito Santo,8,"0,476",0,"0,098","20,547",103878,23536,,"0,9785",Máximo,"122,7393007","5,544921416","2,401",223,0,0,0,,4.866890543631674,0.014072640300000001,0.0,0.014072640300000001,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14503,14504,77578691,320410410000003,Rural,3204104,Pinheiros,Espírito Santo,8,"0,239",0,"0,021","8,658",103878,23536,,"0,9785",Máximo,"122,7393007","5,018023769","0,004",223,0,0,0,,11.55001155001155,0.0024986988,0.0,0.0024986988,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14504,14505,77578271,320410410000004,Rural,3204104,Pinheiros,Espírito Santo,8,"0,48","0,001","0,48","99,96",103878,23536,,"0,9785",Médio,"39,36071612","0,7624370886","0,335",225,0,0,0,,1.0004001600640258,0.3330667199999999,0.0,0.3330667199999999,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14505,14506,77578291,320410410000004,Rural,3204104,Pinheiros,Espírito Santo,8,"0,262","0,058","0,298","113,589",103878,23536,,"0,9785",Médio,"39,36071612","13,39647413","7,896",225,0,0,0,,0.8803669369393163,0.2934556456464388,0.11963306306068366,0.41308870870712244,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14506,14507,77578263,320410410000004,Rural,3204104,Pinheiros,Espírito Santo,8,"0,055","0,17","0,17","309,889",103878,23536,,"0,9785",Baixo,"39,36071612","33,42240848","23,101",225,0,0,0,,0.32269619121685506,0.10756539707228502,0.6773038087831449,0.7848692058554299,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14507,14508,77578257,320410410000004,Rural,3204104,Pinheiros,Espírito Santo,8,"0,575","0,005","0,567","98,639",103878,23536,,"0,9785",Médio,"39,36071612","7,460858647","0,008",225,0,0,0,,1.013797787893227,0.32432174403333325,0.0,0.32432174403333325,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14508,14509,77578277,320410410000004,Rural,3204104,Pinheiros,Espírito Santo,8,"0,342",0,"0,34","99,66",103878,23536,,"0,9785",Médio,"39,36071612","0,7802544255","0,47",225,0,0,0,,1.0034115994380894,0.33107052000000003,0.0,0.33107052000000003,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14509,14510,775782931,320410410000004,Rural,3204104,Pinheiros,Espírito Santo,8,"0,218","0,012","0,224","102,693",103878,23536,,"0,9785",Médio,"39,36071612","4,029834958","2,081",225,0,0,0,,0.9737762067521643,0.32459206891738807,0.026223793247835747,0.3508158621652238,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14510,14511,77578273,320410410000004,Rural,3204104,Pinheiros,Espírito Santo,8,"0,447","0,002","0,447","99,936",103878,23536,,"0,9785",Médio,"39,36071612","1,451408708","1,017",225,0,0,0,,1.0006404098623118,0.3329068032,0.0,0.3329068032,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14511,14512,775782933,320410410000004,Rural,3204104,Pinheiros,Espírito Santo,8,"0,201","0,012","0,203","101,476",103878,23536,,"0,9785",Médio,"39,36071612","5,339609753","1,055",225,0,0,0,,0.9854546887934093,0.32848489626446975,0.01454531120659075,0.3430302074710605,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14512,14513,77578275,320410410000004,Rural,3204104,Pinheiros,Espírito Santo,8,"0,406","0,007","0,407","100,069",103878,23536,,"0,9785",Médio,"39,36071612","3,568696015","2,784",225,0,0,0,,0.9993104757717175,0.3331034919239058,0.0006895242282825009,0.3337930161521883,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14513,14514,77578261,320410410000004,Rural,3204104,Pinheiros,Espírito Santo,8,"0,082","0,016","0,093","113,119",103878,23536,,"0,9785",Médio,"39,36071612","3,237772297","0,615",225,0,0,0,,0.884024788055057,0.29467492935168565,0.11597521194494298,0.41065014129662863,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14514,14515,775782973,320410410000005,Rural,3204104,Pinheiros,Espírito Santo,8,"0,082","0,002","0,06","73,731",103878,23536,,"0,9785",Máximo,"74,96754389","2,136585599","1,363",299,0,0,0,,1.356281618315227,0.18120867869999993,0.0,0.18120867869999993,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14515,14516,77578688,320410410000005,Rural,3204104,Pinheiros,Espírito Santo,8,"0,011","0,008","0,008","77,715",103878,23536,,"0,9785",Alto,"74,96754389","6,5516478","0,228",299,0,"1378,445506",0,Alto,1.286752879109567,0.20132070749999997,0.0,0.20132070749999997,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14516,14517,775782992,320410410000005,Rural,3204104,Pinheiros,Espírito Santo,8,"0,011","0,04","0,04","360,787",103878,23536,,"0,9785",Mínimo,"74,96754389","6,763814626","6,764",299,0,0,0,,0.27717184931829586,0.09239061643943194,0.7228281506817041,0.8152187671211361,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14517,14518,77578696,320410410000005,Rural,3204104,Pinheiros,Espírito Santo,8,"0,044","0,003","0,003","6,506",103878,23536,,"0,9785",Máximo,"74,96754389","26,52479044","0,01",299,0,0,0,,15.37042729787888,0.0014109345333333334,0.0,0.0014109345333333334,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14518,14519,775782993,320410410000005,Rural,3204104,Pinheiros,Espírito Santo,8,"0,036","0,008","0,014","39,222",103878,23536,,"0,9785",Máximo,"74,96754389","2,689431555","2,689",299,0,0,0,,2.54958951608791,0.0512788428,0.0,0.0512788428,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14519,14520,775782991,320410410000005,Rural,3204104,Pinheiros,Espírito Santo,8,"0,048","0,003","0,028","57,773",103878,23536,,"0,9785",Máximo,"74,96754389","0,803772991","0,804",299,0,0,0,,1.7309123639070152,0.11125731763333335,0.0,0.11125731763333335,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14520,14521,775786823,320410410000005,Rural,3204104,Pinheiros,Espírito Santo,8,"0,041","0,001","0,003","6,687",103878,23536,,"0,9785",Máximo,"74,96754389","8,464175607","0,073",299,0,0,0,,14.954389113204725,0.0014905323,0.0,0.0014905323,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14521,14522,775786825,320410410000005,Rural,3204104,Pinheiros,Espírito Santo,8,"0,015","0,001","0,001","6,851",103878,23536,,"0,9785",Máximo,"74,96754389","9,065566118","3,581",299,0,0,0,,14.596409283316305,0.0015645400333333332,0.0,0.0015645400333333332,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14522,14523,775782995,320410410000005,Rural,3204104,Pinheiros,Espírito Santo,8,"0,018","0,006","0,006","33,172",103878,23536,,"0,9785",Máximo,"74,96754389","10,8531946","10,853",299,0,0,0,,3.0145906185939952,0.036679386133333325,0.0,0.036679386133333325,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14523,14524,77578684,320410410000005,Rural,3204104,Pinheiros,Espírito Santo,8,"0,038","0,009","0,009","23,045",103878,23536,,"0,9785",Máximo,"74,96754389","23,32417107","15,482",299,0,0,0,,4.339336081579518,0.017702400833333336,0.0,0.017702400833333336,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14524,14525,775782994,320410410000005,Rural,3204104,Pinheiros,Espírito Santo,8,"0,013",0,0,"3,457",103878,23536,,"0,9785",Máximo,"74,96754389","8,108135648","6,261",299,0,0,0,,28.926815157651145,0.0003983616333333332,0.0,0.0003983616333333332,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14525,14526,7758516,320410410000005,Rural,3204104,Pinheiros,Espírito Santo,8,"0,041","0,012","0,012","29,036",103878,23536,,"0,9785",Máximo,"74,96754389","46,01987117","1,655",299,0,0,0,,3.444000551040088,0.02810297653333333,0.0,0.02810297653333333,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14526,14527,775782972,320410410000005,Rural,3204104,Pinheiros,Espírito Santo,8,"0,01","0,015","0,015","153,737",103878,23536,,"0,9785",Baixo,"74,96754389","5,992002302","1,247",299,0,0,0,,0.6504615024359783,0.21682050081199278,0.34953849756402167,0.5663589983760144,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14527,14528,775786824,320410410000005,Rural,3204104,Pinheiros,Espírito Santo,8,"0,012","0,001","0,001","9,658",103878,23536,,"0,9785",Máximo,"74,96754389","7,338951198","4,541",299,0,0,0,,10.354110581901015,0.003109232133333333,0.0,0.003109232133333333,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14528,14529,77578298,320410410000005,Rural,3204104,Pinheiros,Espírito Santo,8,"0,031","0,046","0,046","150,256",103878,23536,,"0,9785",Baixo,"74,96754389","18,60404424","8,649",299,0,0,0,,0.6655308273879246,0.22184360912930817,0.3344691726120754,0.5563127817413835,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14529,14530,77578689,320410410000005,Rural,3204104,Pinheiros,Espírito Santo,8,"0,021","0,014","0,014","66,251",103878,23536,,"0,9785",Máximo,"74,96754389","12,58690425","9,465",299,0,0,0,,1.5094111786991893,0.14630650003333334,0.0,0.14630650003333334,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14530,14531,775782971,320410410000005,Rural,3204104,Pinheiros,Espírito Santo,8,"0,107","0,016","0,086","80,095",103878,23536,,"0,9785",Médio,"74,96754389","9,447625362","0,002",299,0,0,0,,1.2485173856045946,0.2138403008333333,0.0,0.2138403008333333,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14531,14532,77578687,320410410000005,Rural,3204104,Pinheiros,Espírito Santo,8,"0,037",0,"0,022","59,842",103878,23536,,"0,9785",Máximo,"74,96754389","3,497484703","1,301",299,0,0,0,,1.671067143477825,0.11936883213333332,0.0,0.11936883213333332,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14532,14533,775782973,320410410000006,Rural,3204104,Pinheiros,Espírito Santo,8,"0,082","0,002","0,06","73,731",103878,23536,,"0,9785",Máximo,"55,41222516","2,136585599","0,022",772,0,0,0,,1.356281618315227,0.18120867869999993,0.0,0.18120867869999993,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14533,14534,77578688,320410410000006,Rural,3204104,Pinheiros,Espírito Santo,8,"0,011","0,008","0,008","77,715",103878,23536,,"0,9785",Alto,"55,41222516","6,5516478","4,218",772,0,"1378,445506",0,Alto,1.286752879109567,0.20132070749999997,0.0,0.20132070749999997,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14534,14535,775782941,320410410000006,Rural,3204104,Pinheiros,Espírito Santo,8,"0,027","0,001","0,027","100,094",103878,23536,,"0,9785",Médio,"55,41222516","0,6055248469","0,596",772,0,0,0,,0.9990608827701961,0.333020294256732,0.0009391172298038875,0.3339594114865359,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14535,14536,775782942,320410410000006,Rural,3204104,Pinheiros,Espírito Santo,8,"0,011","0,021","0,021","198,12",103878,23536,,"0,9785",Baixo,"55,41222516","6,382308194","5,976",772,0,0,0,,0.5047445992327882,0.16824819974426275,0.49525540076721175,0.6635036005114745,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14536,14537,775782953,320410410000006,Rural,3204104,Pinheiros,Espírito Santo,8,"0,148","0,038","0,143","96,606",103878,23536,,"0,9785",Médio,"55,41222516","13,27676186","6,368",772,0,0,0,,1.0351323934331202,0.31109064119999985,0.0,0.31109064119999985,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14537,14538,775782951,320410410000006,Rural,3204104,Pinheiros,Espírito Santo,8,"0,165","0,012","0,165","99,863",103878,23536,,"0,9785",Médio,"55,41222516","4,421860488","1,119",772,0,0,0,,1.0013718794748805,0.3324206256333334,0.0,0.3324206256333334,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14538,14539,775786763,320410410000006,Rural,3204104,Pinheiros,Espírito Santo,8,"0,026","0,018","0,018","69,472",103878,23536,,"0,9785",Máximo,"55,41222516","15,63937686","7,076",772,0,0,0,,1.4394288346384156,0.1608786261333333,0.0,0.1608786261333333,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14539,14540,775782972,320410410000006,Rural,3204104,Pinheiros,Espírito Santo,8,"0,01","0,015","0,015","153,737",103878,23536,,"0,9785",Baixo,"55,41222516","5,992002302","4,739",772,0,0,0,,0.6504615024359783,0.21682050081199278,0.34953849756402167,0.5663589983760144,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14540,14541,775786762,320410410000006,Rural,3204104,Pinheiros,Espírito Santo,8,"0,017","0,01","0,01","61,658",103878,23536,,"0,9785",Máximo,"55,41222516","10,25680387","0,005",772,0,0,0,,1.6218495572350708,0.12672363213333332,0.0,0.12672363213333332,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14541,14542,775786623,320410410000006,Rural,3204104,Pinheiros,Espírito Santo,8,"0,029","0,027","0,027","94,094",103878,23536,,"0,9785",Médio,"55,41222516","17,35513425","0,817",772,0,0,0,,1.0627670202138289,0.29512269453333323,0.0,0.29512269453333323,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14542,14543,775782933,320410410000006,Rural,3204104,Pinheiros,Espírito Santo,8,"0,201","0,012","0,203","101,476",103878,23536,,"0,9785",Médio,"55,41222516","5,339609753","1,062",772,0,0,0,,0.9854546887934093,0.32848489626446975,0.01454531120659075,0.3430302074710605,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14543,14544,77578686,320410410000006,Rural,3204104,Pinheiros,Espírito Santo,8,"0,012","0,019","0,019","161,506",103878,23536,,"0,9785",Baixo,"55,41222516","7,288328317","2,022",772,0,"27,82344052",0,Baixo,0.619172043143908,0.20639068104796932,0.38082795685609205,0.5872186379040614,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14544,14545,77578689,320410410000006,Rural,3204104,Pinheiros,Espírito Santo,8,"0,021","0,014","0,014","66,251",103878,23536,,"0,9785",Máximo,"55,41222516","12,58690425","1,718",772,0,0,0,,1.5094111786991893,0.14630650003333334,0.0,0.14630650003333334,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14545,14546,775782971,320410410000006,Rural,3204104,Pinheiros,Espírito Santo,8,"0,107","0,016","0,086","80,095",103878,23536,,"0,9785",Médio,"55,41222516","9,447625362","4,683",772,0,0,0,,1.2485173856045946,0.2138403008333333,0.0,0.2138403008333333,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14546,14547,775782952,320410410000006,Rural,3204104,Pinheiros,Espírito Santo,8,"0,009","0,026","0,026","277,731",103878,23536,,"0,9785",Baixo,"55,41222516","5,73816308","5,735",772,0,0,0,,0.3600606342108011,0.12002021140360036,0.639939365789199,0.7599595771927994,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14547,14548,775782943,320410410000006,Rural,3204104,Pinheiros,Espírito Santo,8,"0,015","0,037","0,037","243,83",103878,23536,,"0,9785",Baixo,"55,41222516","9,2567223","9,257",772,0,0,0,,0.4101218061764344,0.13670726872547811,0.5898781938235655,0.7265854625490437,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14548,14549,775782953,320410410000007,Rural,3204104,Pinheiros,Espírito Santo,5,"0,148","0,038","0,143","96,606",103878,23536,,"0,9785",Médio,"0,08720308804","13,27676186","0,087",138,0,0,0,,1.0351323934331202,0.31109064119999985,0.0,0.31109064119999985,0.0,5467.888319117,1022288.8622229,956007.52655523,1983764.277097247
14549,14550,777574,320420305000003,Urbana,3204203,Piúma,Espírito Santo,1,"0,088","0,013","0,013","15,404",30152,21997,,"0,8171",Alto,"0,1189611023","13,84308603","0,01",566,"47,57857729","14516,82251","0,01",Alto,6.491820306413919,0.007909440533333333,0.0,0.007909440533333333,0.0,0.0,1028.823529365,14531.260389375,15560.08391874
14550,14551,777574,320420305000004,Urbana,3204203,Piúma,Espírito Santo,1,"0,088","0,013","0,013","15,404",30152,21997,,"0,8171",Alto,"0,673498386","13,84308603","0,084",490,"61,1137322","14516,82251","0,02",Alto,6.491820306413919,0.007909440533333333,0.0,0.007909440533333333,0.0,0.0,1028.823529365,14531.260389375,15560.08391874
14551,14552,777572,320420305000004,Urbana,3204203,Piúma,Espírito Santo,1,"0,147","0,034","0,034","22,827",30152,21997,,"0,8171",Alto,"0,673498386","23,28210666","0,012",490,"8,730533172","2472,227259","0,01",Alto,4.380777149866386,0.0173690643,0.0,0.0173690643,0.0,0.0,1028.823529365,14531.260389375,15560.08391874
14552,14553,777574,320420305000006,Urbana,3204203,Piúma,Espírito Santo,1,"0,088","0,013","0,013","15,404",30152,21997,,"0,8171",Alto,"0,03910977742","13,84308603","0,02",196,"100,2306906","14516,82251","0,03",Alto,6.491820306413919,0.007909440533333333,0.0,0.007909440533333333,0.0,0.0,1028.823529365,14531.260389375,15560.08391874
14553,14554,777574,320420305000014,Urbana,3204203,Piúma,Espírito Santo,1,"0,088","0,013","0,013","15,404",30152,21997,,"0,8171",Alto,"0,04497833753","13,84308603","0,044",468,"457,8203893","14516,82251","0,13",Alto,6.491820306413919,0.007909440533333333,0.0,0.007909440533333333,0.0,0.0,1028.823529365,14531.260389375,15560.08391874
14554,14555,777574,320420305000018,Urbana,3204203,Piúma,Espírito Santo,1,"0,088","0,013","0,013","15,404",30152,21997,,"0,8171",Alto,"0,04759559868","13,84308603","0,048",293,"295,4895072","14516,82251","0,08",Alto,6.491820306413919,0.007909440533333333,0.0,0.007909440533333333,0.0,0.0,1028.823529365,14531.260389375,15560.08391874
