fid,COBACIA,cod_setor,tipo_setor,cod_mun,mun_nm,uf,situacao_setor,disp_q95,dem_ret_ano,dem_acm,bal_perc,disp/dem,fator_iminente,fator_pós_deficit,fator_de_risco_total,dmu_nu_popurbana,ihu_pc_risco_inerente,ihu_pc_riscoposdeficit,ihu_pc_risco,ihu_nu_popriscoinerente,ihu_nu_popriscoposdeficit,ihu_nu_popriscototal,ihu_pc_cobrede,ihu_cs_ish,ISH,area_setor,area_otto,area_scbc,deman_indus,densidade,pop_urb_scbc,pop_urb_bacia,perc_scbc,ihu_rel,ire_cs_hum,CORINGA,igh_ind
26901,77823491,330220510000012,Rural,3302205,Itaperuna,Rio de Janeiro,8,"0,050","0,000","0,002","3,664","27,29025881","0,000","0,000","0,000",485.132,"0,00045","0,00000","0,00045",217,0,217,1,"3,00",Médio,"27,05074844","0,4996323638","0,176",0,0,0,0,0,"0,000","0,000",,
26902,7782347,330220510000012,Rural,3302205,Itaperuna,Rio de Janeiro,8,"0,092","0,000","0,003","3,388","29,51946899","0,000","0,000","0,000",485.132,"0,00038","0,00000","0,00038",186,0,186,1,"3,00",Médio,"27,05074844","1,482528604","0,204",0,0,0,0,0,"0,000","0,000",,
26903,7778552,330220510000012,Rural,3302205,Itaperuna,Rio de Janeiro,8,"0,393","0,010","0,010","2,420","41,31455146","0,000","0,000","0,000",485.132,"0,00020","0,00000","0,00020",95,0,95,1,"3,00",Médio,"27,05074844","78,27222187","0,138","0,000161","0,000002056923851","0,0000002838554914","0,0001610036575","0,001763077586","0,005","3,998",,
26904,7782348,330220510000012,Rural,3302205,Itaperuna,Rio de Janeiro,8,"0,037","0,001","0,001","2,929","34,14388904","0,000","0,000","0,000",485.132,"0,00029","0,00000","0,00029",139,0,139,1,"3,00",Médio,"27,05074844","10,44232155","10,389",0,0,0,0,0,"0,000","0,000",,
26905,77823493,330220510000012,Rural,3302205,Itaperuna,Rio de Janeiro,8,"0,029","0,001","0,001","3,045","32,84559704","0,000","0,000","0,000",485.132,"0,00031","0,00000","0,00031",150,0,150,1,"3,00",Médio,"27,05074844","8,265187543","1,347",0,0,0,0,0,"0,000","0,000",,
26906,77823764,330220525000003,Rural,3302205,Itaperuna,Rio de Janeiro,8,"0,019","0,002","0,002","9,739","10,26835485","0,003","0,000","0,003",485.132,"0,00316","0,00000","0,00316",1.534,0,1.534,1,"3,00",Médio,"26,69813576","5,36913678","5,368",0,0,0,0,0,"0,000","0,000",,
26907,77823763,330220525000003,Rural,3302205,Itaperuna,Rio de Janeiro,8,"0,073","0,000","0,004","5,497","18,19253045","0,001","0,000","0,001",485.132,"0,00101","0,00000","0,00101",489,0,489,1,"3,00",Médio,"26,69813576","4,416705494","3,233",0,0,0,0,0,"0,000","0,000",,
26908,778237822,330220525000003,Rural,3302205,Itaperuna,Rio de Janeiro,8,"0,030","0,001","0,001","3,988","25,07635661","0,001","0,000","0,001",485.132,"0,00053","0,00000","0,00053",257,0,257,1,"3,00",Médio,"26,69813576","8,647955198","4,482",0,0,0,0,0,"0,000","0,000",,
26909,77823765,330220525000003,Rural,3302205,Itaperuna,Rio de Janeiro,8,"0,039","0,002","0,002","4,359","22,94281137","0,001","0,000","0,001",485.132,"0,00063","0,00000","0,00063",307,0,307,1,"3,00",Médio,"26,69813576","11,04909743","5,184",0,0,0,0,0,"0,000","0,000",,
26910,77823762,330220525000003,Rural,3302205,Itaperuna,Rio de Janeiro,8,"0,025","0,001","0,001","3,895","25,67470253","0,001","0,000","0,001",485.132,"0,00051","0,00000","0,00051",245,0,245,1,"3,00",Médio,"26,69813576","6,98567261","1,766",0,0,0,0,0,"0,000","0,000",,
26911,778237821,330220525000003,Rural,3302205,Itaperuna,Rio de Janeiro,8,"0,135","0,001","0,006","4,280","23,36398119","0,001","0,000","0,001",485.132,"0,00061","0,00000","0,00061",296,0,296,1,"3,00",Médio,"26,69813576","7,395348884","2,099",0,0,0,0,0,"0,000","0,000",,
26912,7782377,330220525000003,Rural,3302205,Itaperuna,Rio de Janeiro,8,"22,236","0,001","1,963","8,826","11,33041898","0,003","0,000","0,003",485.132,"0,00260","0,00000","0,00260",1.260,0,1.260,1,"3,00",Médio,"26,69813576","5,175665655","4,481",0,0,0,0,0,"0,000","0,000",,
26913,77785722,330220525000003,Rural,3302205,Itaperuna,Rio de Janeiro,8,"0,093","0,002","0,002","2,401","41,64607843","0,000","0,000","0,000",485.132,"0,00019","0,00000","0,00019",93,0,93,1,"3,00",Médio,"26,69813576","18,50529536","0,022",0,0,0,0,0,"0,000","0,000",,
26914,77823751,330220525000004,Rural,3302205,Itaperuna,Rio de Janeiro,5,"22,456","0,003","1,990","8,862","11,28472881","0,003","0,000","0,003",485.132,"0,00262","0,00000","0,00262",1.270,0,1.270,1,"3,00",Médio,"0,1924855944","11,9568504","0,192",0,0,0,0,0,"0,000","0,000",,
26915,77823422,330220525000005,Rural,3302205,Itaperuna,Rio de Janeiro,8,"0,020","0,001","0,001","4,108","24,34548147","0,001","0,000","0,001",485.132,"0,00056","0,00000","0,00056",273,0,273,1,"3,00",Médio,"23,58415142","5,691224223",0,0,0,0,0,0,"0,000","0,000",,
26916,77823725,330220525000005,Rural,3302205,Itaperuna,Rio de Janeiro,8,"0,047","0,000","0,004","8,934","11,19271342","0,003","0,000","0,003",485.132,"0,00266","0,00000","0,00266",1.291,0,1.291,1,"3,00",Médio,"23,58415142","0,21053608","0,189",0,0,0,0,0,"0,000","0,000",,
26917,77823723,330220525000005,Rural,3302205,Itaperuna,Rio de Janeiro,8,"0,077","0,000","0,005","7,046","14,19333038","0,002","0,000","0,002",485.132,"0,00165","0,00000","0,00165",803,0,803,1,"3,00",Médio,"23,58415142","1,963037946","0,439",0,0,0,0,0,"0,000","0,000",,
26918,77823751,330220525000005,Rural,3302205,Itaperuna,Rio de Janeiro,8,"22,456","0,003","1,990","8,862","11,28472881","0,003","0,000","0,003",485.132,"0,00262","0,00000","0,00262",1.270,0,1.270,1,"3,00",Médio,"23,58415142","11,9568504","0,42",0,0,0,0,0,"0,000","0,000",,
26919,77823765,330220525000005,Rural,3302205,Itaperuna,Rio de Janeiro,8,"0,039","0,002","0,002","4,359","22,94281137","0,001","0,000","0,001",485.132,"0,00063","0,00000","0,00063",307,0,307,1,"3,00",Médio,"23,58415142","11,04909743","5,799",0,0,0,0,0,"0,000","0,000",,
26920,77823762,330220525000005,Rural,3302205,Itaperuna,Rio de Janeiro,8,"0,025","0,001","0,001","3,895","25,67470253","0,001","0,000","0,001",485.132,"0,00051","0,00000","0,00051",245,0,245,1,"3,00",Médio,"23,58415142","6,98567261","1,815",0,0,0,0,0,"0,000","0,000",,
26921,77823724,330220525000005,Rural,3302205,Itaperuna,Rio de Janeiro,8,"0,023","0,001","0,001","3,816","26,20464652","0,000","0,000","0,000",485.132,"0,00049","0,00000","0,00049",235,0,235,1,"3,00",Médio,"23,58415142","6,445184682","6,445",0,0,0,0,0,"0,000","0,000",,
26922,77785723,330220525000005,Rural,3302205,Itaperuna,Rio de Janeiro,8,"0,203","0,005","0,005","2,400","41,67181208","0,000","0,000","0,000",485.132,"0,00019","0,00000","0,00019",93,0,93,1,"3,00",Médio,"23,58415142","40,53285909","0,023",0,0,0,0,0,"0,000","0,000",,
26923,77823727,330220525000005,Rural,3302205,Itaperuna,Rio de Janeiro,8,"0,028","0,003","0,003","10,434","9,584086033","0,004","0,000","0,004",485.132,"0,00363","0,00000","0,00363",1.761,0,1.761,1,"3,00",Médio,"23,58415142","8,051742019","7,914",0,0,0,0,0,"0,000","0,000",,
26924,77785722,330220525000005,Rural,3302205,Itaperuna,Rio de Janeiro,8,"0,093","0,002","0,002","2,401","41,64607843","0,000","0,000","0,000",485.132,"0,00019","0,00000","0,00019",93,0,93,1,"3,00",Médio,"23,58415142","18,50529536","0,002",0,0,0,0,0,"0,000","0,000",,
26925,77823726,330220525000005,Rural,3302205,Itaperuna,Rio de Janeiro,8,"0,018","0,001","0,001","6,541","15,28835724","0,001","0,000","0,001",485.132,"0,00143","0,00000","0,00143",692,0,692,1,"3,00",Médio,"23,58415142","5,179034974","0,214",0,0,0,0,0,"0,000","0,000",,
26926,77823721,330220525000005,Rural,3302205,Itaperuna,Rio de Janeiro,8,"0,120","0,001","0,008","6,283","15,91531552","0,001","0,000","0,001",485.132,"0,00132","0,00000","0,00132",638,0,638,1,"3,00",Médio,"23,58415142","7,144773644","0,323",0,0,0,0,0,"0,000","0,000",,
26927,77823721,330220525000006,Rural,3302205,Itaperuna,Rio de Janeiro,8,"0,120","0,001","0,008","6,283","15,91531552","0,001","0,000","0,001",485.132,"0,00132","0,00000","0,00132",638,0,638,1,"3,00",Médio,"32,9988911","7,144773644","0,006",0,0,0,0,0,"0,000","0,000",,
26928,77823751,330220525000007,Rural,3302205,Itaperuna,Rio de Janeiro,8,"22,456","0,003","1,990","8,862","11,28472881","0,003","0,000","0,003",485.132,"0,00262","0,00000","0,00262",1.270,0,1.270,1,"3,00",Médio,"33,05715733","11,9568504","3,448",0,0,0,0,0,"0,000","0,000",,
26929,77823763,330220525000008,Rural,3302205,Itaperuna,Rio de Janeiro,8,"0,073","0,000","0,004","5,497","18,19253045","0,001","0,000","0,001",485.132,"0,00101","0,00000","0,00101",489,0,489,1,"3,00",Médio,"12,34748836","4,416705494","1,183",0,0,0,0,0,"0,000","0,000",,
26930,77823751,330220525000008,Rural,3302205,Itaperuna,Rio de Janeiro,8,"22,456","0,003","1,990","8,862","11,28472881","0,003","0,000","0,003",485.132,"0,00262","0,00000","0,00262",1.270,0,1.270,1,"3,00",Médio,"12,34748836","11,9568504","6,023",0,0,0,0,0,"0,000","0,000",,
26931,77823762,330220525000008,Rural,3302205,Itaperuna,Rio de Janeiro,8,"0,025","0,001","0,001","3,895","25,67470253","0,001","0,000","0,001",485.132,"0,00051","0,00000","0,00051",245,0,245,1,"3,00",Médio,"12,34748836","6,98567261","3,404",0,0,0,0,0,"0,000","0,000",,
26932,778237821,330220525000008,Rural,3302205,Itaperuna,Rio de Janeiro,8,"0,135","0,001","0,006","4,280","23,36398119","0,001","0,000","0,001",485.132,"0,00061","0,00000","0,00061",296,0,296,1,"3,00",Médio,"12,34748836","7,395348884","0,063",0,0,0,0,0,"0,000","0,000",,
26933,7782377,330220525000008,Rural,3302205,Itaperuna,Rio de Janeiro,8,"22,236","0,001","1,963","8,826","11,33041898","0,003","0,000","0,003",485.132,"0,00260","0,00000","0,00260",1.260,0,1.260,1,"3,00",Médio,"12,34748836","5,175665655","0,612",0,0,0,0,0,"0,000","0,000",,
26934,77823723,330220525000009,Rural,3302205,Itaperuna,Rio de Janeiro,8,"0,077","0,000","0,005","7,046","14,19333038","0,002","0,000","0,002",485.132,"0,00165","0,00000","0,00165",803,0,803,1,"3,00",Médio,"12,7506507","1,963037946","0,462",0,0,0,0,0,"0,000","0,000",,
26935,77823751,330220525000009,Rural,3302205,Itaperuna,Rio de Janeiro,8,"22,456","0,003","1,990","8,862","11,28472881","0,003","0,000","0,003",485.132,"0,00262","0,00000","0,00262",1.270,0,1.270,1,"3,00",Médio,"12,7506507","11,9568504","1,874",0,0,0,0,0,"0,000","0,000",,
26936,77823721,330220525000009,Rural,3302205,Itaperuna,Rio de Janeiro,8,"0,120","0,001","0,008","6,283","15,91531552","0,001","0,000","0,001",485.132,"0,00132","0,00000","0,00132",638,0,638,1,"3,00",Médio,"12,7506507","7,144773644","4,372",0,0,0,0,0,"0,000","0,000",,
26937,778237822,330220525000013,Rural,3302205,Itaperuna,Rio de Janeiro,8,"0,030","0,001","0,001","3,988","25,07635661","0,001","0,000","0,001",485.132,"0,00053","0,00000","0,00053",257,0,257,1,"3,00",Médio,"21,43983693","8,647955198","4,145",0,0,0,0,0,"0,000","0,000",,
26938,7778573,330220525000013,Rural,3302205,Itaperuna,Rio de Janeiro,8,"10,888","0,126","0,566","5,202","19,22494403","0,001","0,000","0,001",485.132,"0,00090","0,00000","0,00090",438,0,438,1,"3,00",Médio,"21,43983693","76,08885251","0,048","0,001851","0,00002432682238","0,000001167687474","0,001851052242","0,0006308414231","0,002","3,325",,
26939,778237825,330220525000013,Rural,3302205,Itaperuna,Rio de Janeiro,8,"0,039","0,002","0,002","5,755","17,37592899","0,001","0,000","0,001",485.132,"0,00110","0,00000","0,00110",536,0,536,1,"3,00",Médio,"21,43983693","10,99824331","10,709",0,0,0,0,0,"0,000","0,000",,
26940,778237821,330220525000013,Rural,3302205,Itaperuna,Rio de Janeiro,8,"0,135","0,001","0,006","4,280","23,36398119","0,001","0,000","0,001",485.132,"0,00061","0,00000","0,00061",296,0,296,1,"3,00",Médio,"21,43983693","7,395348884",0,0,0,0,0,0,"0,000","0,000",,
26941,778237824,330220525000013,Rural,3302205,Itaperuna,Rio de Janeiro,8,"0,038","0,001","0,001","3,520","28,41252098","0,000","0,000","0,000",485.132,"0,00041","0,00000","0,00041",200,0,200,1,"3,00",Médio,"21,43983693","10,83399849","6,162",0,0,0,0,0,"0,000","0,000",,
26942,77785722,330220525000013,Rural,3302205,Itaperuna,Rio de Janeiro,8,"0,093","0,002","0,002","2,401","41,64607843","0,000","0,000","0,000",485.132,"0,00019","0,00000","0,00019",93,0,93,1,"3,00",Médio,"21,43983693","18,50529536","0,014",0,0,0,0,0,"0,000","0,000",,
26943,778237823,330220525000013,Rural,3302205,Itaperuna,Rio de Janeiro,8,"0,079","0,000","0,004","4,669","21,41613981","0,001","0,000","0,001",485.132,"0,00073","0,00000","0,00073",353,0,353,1,"3,00",Médio,"21,43983693","0,5453122134","0,362",0,0,0,0,0,"0,000","0,000",,
26944,7782377,330220525000016,Rural,3302205,Itaperuna,Rio de Janeiro,8,"22,236","0,001","1,963","8,826","11,33041898","0,003","0,000","0,003",485.132,"0,00260","0,00000","0,00260",1.260,0,1.260,1,"3,00",Médio,"11,40206503","5,175665655","0,082",0,0,0,0,0,"0,000","0,000",,
26945,77824511,330310405000001,Urbana,3303104,Natividade,Rio de Janeiro,1,"5,389","0,062","0,400","7,422","13,47270611","0,002","0,000","0,002",16.293,"0,00184","0,00000","0,00184",30,0,30,1,"3,00",Médio,"0,08790134355","4,538413692","0,088","0,0000861","0,00001897138645","0,000001669482007","0,00008613009446","0,01939003493","0,058","3,001",,
26946,77824511,330310405000006,Urbana,3303104,Natividade,Rio de Janeiro,1,"5,389","0,062","0,400","7,422","13,47270611","0,002","0,000","0,002",16.293,"0,00184","0,00000","0,00184",30,0,30,1,"3,00",Médio,"0,0685381396","4,538413692","0,069","0,0000861","0,00001897138645","0,000001309025665","0,00008613009446","0,01520355011","0,046","3,001",,
26947,77824511,330310405000009,Urbana,3303104,Natividade,Rio de Janeiro,1,"5,389","0,062","0,400","7,422","13,47270611","0,002","0,000","0,002",16.293,"0,00184","0,00000","0,00184",30,0,30,1,"3,00",Médio,"0,1648696839","4,538413692","0,165","0,0000861","0,00001897138645","0,000003130278763","0,00008613009446","0,03635631549","0,109","3,001",,
26948,77824512,330310405000013,Urbana,3303104,Natividade,Rio de Janeiro,1,"0,025","0,001","0,001","5,393","18,54412944","0,001","0,000","0,001",16.293,"0,00097","0,00000","0,00097",16,0,16,1,"4,00",Alto,"0,2143050245","7,233842401","0,036","0,0000203","0,000002806254114","0,0000001010251481","0,00002030324852","0,004976608282","0,020","4,001",,
26949,77824511,330310405000013,Urbana,3303104,Natividade,Rio de Janeiro,1,"5,389","0,062","0,400","7,422","13,47270611","0,002","0,000","0,002",16.293,"0,00184","0,00000","0,00184",30,0,30,1,"3,00",Médio,"0,2143050245","4,538413692","0,178","0,0000861","0,00001897138645","0,000003376906787","0,00008613009446","0,03922075247","0,118","3,001",,
26950,7782433,330310405000015,Rural,3303104,Natividade,Rio de Janeiro,8,"6,177","0,002","0,466","7,548","13,24842379","0,002","0,000","0,002",16.293,"0,00190","0,00000","0,00190",31,0,31,1,"3,00",Médio,"27,17090486","3,768445423","0,657",0,0,0,0,0,"0,000","0,000",,
26951,7782437,330310405000016,Rural,3303104,Natividade,Rio de Janeiro,8,"5,997","0,002","0,447","7,461","13,40222537","0,002","0,000","0,002",16.293,"0,00186","0,00000","0,00186",30,0,30,1,"3,00",Médio,"23,96327454","8,498434698","5,566",0,0,0,0,0,"0,000","0,000",,
26952,7782439,330310405000016,Rural,3303104,Natividade,Rio de Janeiro,8,"5,918","0,002","0,440","7,431","13,45781947","0,002","0,000","0,002",16.293,"0,00184","0,00000","0,00184",30,0,30,1,"3,00",Médio,"23,96327454","9,641328177","1,827",0,0,0,0,0,"0,000","0,000",,
26953,77824421,330310405000019,Rural,3303104,Natividade,Rio de Janeiro,8,"0,094","0,003","0,010","10,355","9,65702103","0,004","0,000","0,004",16.293,"0,00357","0,00000","0,00357",58,0,58,1,"3,00",Médio,"39,64725116","3,927905881","1,236",0,0,0,0,0,"0,000","0,000",,
26954,77824422,330310405000019,Rural,3303104,Natividade,Rio de Janeiro,8,"0,025","0,004","0,004","15,675","6,379631836","0,008","0,000","0,008",16.293,"0,00819","0,00000","0,00819",133,0,133,1,"3,00",Médio,"39,64725116","7,012090638","0,005",0,0,0,0,0,"0,000","0,000",,
26955,77824443,330310405000019,Rural,3303104,Natividade,Rio de Janeiro,8,"0,050","0,007","0,007","14,306","6,98997504","0,007","0,000","0,007",16.293,"0,00682","0,00000","0,00682",111,0,111,1,"3,00",Médio,"39,64725116","14,13850596","10,947",0,0,0,0,0,"0,000","0,000",,
26956,77824442,330310405000019,Rural,3303104,Natividade,Rio de Janeiro,8,"0,018","0,003","0,003","15,841","6,312614445","0,008","0,000","0,008",16.293,"0,00836","0,00000","0,00836",136,0,136,1,"3,00",Médio,"39,64725116","5,236006578","5,23",0,0,0,0,0,"0,000","0,000",,
26957,7782443,330310405000019,Rural,3303104,Natividade,Rio de Janeiro,8,"0,376","0,005","0,024","6,373","15,69145186","0,001","0,000","0,001",16.293,"0,00135","0,00000","0,00135",22,0,22,1,"4,00",Alto,"39,64725116","23,74966785","10,66",0,0,0,0,0,"0,000","0,000",,
26958,7782445,330310405000019,Rural,3303104,Natividade,Rio de Janeiro,8,"0,224","0,003","0,009","3,858","25,91941747","0,000","0,000","0,000",16.293,"0,00050","0,00000","0,00050",8,0,8,1,"5,00",Máximo,"39,64725116","16,74898102","0,265","0,0000202","0,000001206043518","0,0000003196015324","0,00001962232805","0,01582185804","0,079","4,022",,
26959,77824265,330310405000019,Rural,3303104,Natividade,Rio de Janeiro,8,"0,061","0,003","0,003","5,235","19,10384126","0,001","0,000","0,001",16.293,"0,00091","0,00000","0,00091",15,0,15,1,"4,00",Alto,"39,64725116","17,31376645","0,032",0,0,0,0,0,"0,000","0,000",,
26960,77824423,330310405000019,Rural,3303104,Natividade,Rio de Janeiro,8,"0,055","0,003","0,003","5,253","19,03511138","0,001","0,000","0,001",16.293,"0,00092","0,00000","0,00092",15,0,15,1,"4,00",Alto,"39,64725116","15,67242719","11,064",0,0,0,0,0,"0,000","0,000",,
26961,77824441,330310405000019,Rural,3303104,Natividade,Rio de Janeiro,8,"0,068","0,000","0,010","14,749","6,780193777","0,007","0,000","0,007",16.293,"0,00725","0,00000","0,00725",118,0,118,1,"3,00",Médio,"39,64725116","0,02096402811","0,02",0,0,0,0,0,"0,000","0,000",,
26962,7782441,330310405000019,Rural,3303104,Natividade,Rio de Janeiro,8,"0,495","0,004","0,038","7,631","13,10369884","0,002","0,000","0,002",16.293,"0,00194","0,00000","0,00194",32,0,32,1,"3,00",Médio,"39,64725116","7,334445838","0,045","0,0000582","0,000007935159831","0,0000003570821924","0,00005820439736","0,006135432859","0,018","3,000",,
26963,77824262,330310405000019,Rural,3303104,Natividade,Rio de Janeiro,8,"0,043","0,002","0,002","4,908","20,37514109","0,001","0,000","0,001",16.293,"0,00080","0,00000","0,00080",13,0,13,1,"4,00",Alto,"39,64725116","12,32344467","0,142",0,0,0,0,0,"0,000","0,000",,
26964,77824421,330310405000020,Rural,3303104,Natividade,Rio de Janeiro,8,"0,094","0,003","0,010","10,355","9,65702103","0,004","0,000","0,004",16.293,"0,00357","0,00000","0,00357",58,0,58,1,"3,00",Médio,"26,14398879","3,927905881","2,692",0,0,0,0,0,"0,000","0,000",,
26965,7782424,330310405000020,Rural,3303104,Natividade,Rio de Janeiro,8,"0,036","0,002","0,002","4,548","21,98931201","0,001","0,000","0,001",16.293,"0,00069","0,00000","0,00069",11,0,11,1,"4,00",Alto,"26,14398879","10,22251466","0,028","0,0000375","0,000003668373316","0,0000001027144528","0,00003750178041","0,002739052076","0,011","4,000",,
26966,77824422,330310405000020,Rural,3303104,Natividade,Rio de Janeiro,8,"0,025","0,004","0,004","15,675","6,379631836","0,008","0,000","0,008",16.293,"0,00819","0,00000","0,00819",133,0,133,1,"3,00",Médio,"26,14398879","7,012090638","7,002",0,0,0,0,0,"0,000","0,000",,
26967,7782443,330310405000020,Rural,3303104,Natividade,Rio de Janeiro,8,"0,376","0,005","0,024","6,373","15,69145186","0,001","0,000","0,001",16.293,"0,00135","0,00000","0,00135",22,0,22,1,"4,00",Alto,"26,14398879","23,74966785","0,018",0,0,0,0,0,"0,000","0,000",,
26968,77824265,330310405000020,Rural,3303104,Natividade,Rio de Janeiro,8,"0,061","0,003","0,003","5,235","19,10384126","0,001","0,000","0,001",16.293,"0,00091","0,00000","0,00091",15,0,15,1,"4,00",Alto,"26,14398879","17,31376645",0,0,0,0,0,0,"0,000","0,000",,
26969,77824423,330310405000020,Rural,3303104,Natividade,Rio de Janeiro,8,"0,055","0,003","0,003","5,253","19,03511138","0,001","0,000","0,001",16.293,"0,00092","0,00000","0,00092",15,0,15,1,"4,00",Alto,"26,14398879","15,67242719","4,427",0,0,0,0,0,"0,000","0,000",,
